Country,ActorName,ActorType,AffiliationTo,AffiliationStartDate,AffiliationEndDate,Aliases
Afghanistan,Hizb-e Islami Khalis,Group,Unidentified Forces (Afghanistan),BOT,10/6/2001,Hezbi Islami Khalis ; Khalis Faction ; Hezbi-Islami Khalis ; Hizb-E Islami Khalis ; Hezb-E-Islami Khalis ; Hezb-I-Islami Khalis
Afghanistan,Hizb-e-Islami Gulbuddin,Group,Insurgents (Afghanistan),BOT,EOT,Hizb-E-Islami Gulbuddin ; HIG
Afghanistan,Homayun Hamidzada,Individual,Executive Office (Afghanistan),1/1/2007,12/14/2009,H. Hamidzada ; Homayun Hamidzada ; H Hamidzada ; Homayoun Hamidzada
Afghanistan,Homayun Hamidzada,Individual,Exiles (Afghanistan),BOT,12/31/2006,H. Hamidzada ; Homayun Hamidzada ; H Hamidzada ; Homayoun Hamidzada
Afghanistan,Homayun Hamidzada,Individual,Ministry of Finance,12/15/2009,EOT,H. Hamidzada ; Homayun Hamidzada ; H Hamidzada ; Homayoun Hamidzada
Afghanistan,House of Elders,Group,Grand Assembly,BOT,EOT,House Of Elders ; Meshrano Jirga
Afghanistan,House of the People,Group,Grand Assembly,BOT,EOT,House Of The People ; WJ ; Wolesi Jirga
Afghanistan,Islamic Dawah Organization of Afghanistan,Group,(National) Minor Party (Afghanistan),1/1/2005,EOT,Islamic Union For The Liberation Of Afghanistan ; Islamic Dawah Organization Of Afghanistan ; Ittehad-Al-Islami
Afghanistan,Islamic Dawah Organization of Afghanistan,Group,Northern Alliance,BOT,12/31/2004,Islamic Union For The Liberation Of Afghanistan ; Islamic Dawah Organization Of Afghanistan ; Ittehad-Al-Islami
Afghanistan,Islamic Movement of Afghanistan,Group,(National) Minor Party (Afghanistan),10/7/2001,EOT,Harakat-E Islami ; Harakat-E Islami-Yi Afghanistan ; Islamic Movement Of Afghanistan
Afghanistan,Islamic Movement of Afghanistan,Group,Northern Alliance,BOT,10/6/2001,Harakat-E Islami ; Harakat-E Islami-Yi Afghanistan ; Islamic Movement Of Afghanistan
Afghanistan,Islamic Movement of Afghanistan,Group,Shia,BOT,EOT,Harakat-E Islami ; Harakat-E Islami-Yi Afghanistan ; Islamic Movement Of Afghanistan
Afghanistan,Ismail Khan,Individual,Cabinet (Afghanistan),1/1/2005,EOT,I. Khan ; Ismail Khan ; Ismael Khan ; I Khan
Afghanistan,Ismail Khan,Individual,Herat Province,12/1/2001,9/12/2004,I. Khan ; Ismail Khan ; Ismael Khan ; I Khan
Afghanistan,Ismail Khan,Individual,Jamiat-e Islami,BOT,EOT,I. Khan ; Ismail Khan ; Ismael Khan ; I Khan
Afghanistan,Ismail Khan,Individual,Ministry of Water and Energy,1/1/2005,EOT,I. Khan ; Ismail Khan ; Ismael Khan ; I Khan
Afghanistan,Jaish Ul Muslimeen,Group,Taliban,BOT,EOT,Jaish Al Muslimeen ; Jaish Ul Muslimeen
Afghanistan,Jaishul al-Qiba al-Jihadi al-Siri al-Alami,Group,Insurgents (Afghanistan),BOT,EOT,Jaishul Al-Qiba Al-Jihadi Al-Siri Al-Alami
Afghanistan,Jalaluddin Haqqani,Individual,Haqqani Network,BOT,EOT,Jalaluddin Haqqani ; J. Haqqani ; J Haqqani ; Mawlawi Jalaluddin Haqqani
Afghanistan,Jalaluddin Haqqani,Individual,Pashtun,BOT,EOT,Jalaluddin Haqqani ; J. Haqqani ; J Haqqani ; Mawlawi Jalaluddin Haqqani
Afghanistan,Jamiat-e Islami,Group,(National) Major Party (Afghanistan),10/7/2001,EOT,Jamiat-E Islami ; Jamiat ; Jamiat-E-Islami ; Jamiati Islami
Afghanistan,Jamiat-e Islami,Group,Muslim,10/7/2001,EOT,Jamiat-E Islami ; Jamiat ; Jamiat-E-Islami ; Jamiati Islami
Afghanistan,Jamiat-e Islami,Group,Northern Alliance,BOT,10/6/2001,Jamiat-E Islami ; Jamiat ; Jamiat-E-Islami ; Jamiati Islami
Afghanistan,Jamil Karzai,Individual,House of the People,12/7/2005,EOT,J Karzai ; Jamil Karzai ; J. Karzai
Afghanistan,Jan Mohammed Khan,Individual,Oruzgan Province,1/1/2002,3/31/2006,Jan Khan ; J M Khan ; J. M. Khan ; Jan Mohammed Khan ; J. Khan ; J Khan
Afghanistan,Janan Musazai,Individual,Ministry of Foreign Affairs,BOT,EOT,J Musazai ; J. Musazai ; Janan Musazai ; Janan Mosazai
Afghanistan,Jawed Faisal,Individual,Media (Afghanistan),BOT,EOT,Jawed Faisal ; Jawid Faisal ; Javeed Faisal ; Javid Faisal ; Javed Faisal
Afghanistan,Jawed Faisal,Individual,Provincial (Afghanistan),BOT,EOT,Jawed Faisal ; Jawid Faisal ; Javeed Faisal ; Javid Faisal ; Javed Faisal
Afghanistan,Jawed Ludin,Individual,Agency Co-ordinating Body for Afghan Relief,BOT,12/31/1998,J Ludin ; J. Ludin ; Jawed Ludin ; Ambassador Ludin
Afghanistan,Jawed Ludin,Individual,Executive Office (Afghanistan),1/1/2003,6/28/2005,J Ludin ; J. Ludin ; Jawed Ludin ; Ambassador Ludin
Afghanistan,Jawed Ludin,Individual,Executive Office (Afghanistan),6/29/2005,1/1/2007,J Ludin ; J. Ludin ; Jawed Ludin ; Ambassador Ludin
Afghanistan,Jawed Ludin,Individual,Ministry of Foreign Affairs,1/2/2007,EOT,J Ludin ; J. Ludin ; Jawed Ludin ; Ambassador Ludin
Afghanistan,Jawed Ludin,Individual,Pashtun,BOT,EOT,J Ludin ; J. Ludin ; Jawed Ludin ; Ambassador Ludin
Afghanistan,Joint Election Management Board,Group,Elections Ministry (Afghanistan),1/1/2002,EOT,JEMB ; Joint Election Management Board
Afghanistan,Kabul University,Group,Education (Afghanistan),BOT,EOT,Kabul University
Afghanistan,Kakar Tribe,Group,National Ethnic (Afghanistan),BOT,EOT,Kaker ; Kakar Tribe ; Kakar
Afghanistan,Kakar Tribe,Group,Pashtun,BOT,EOT,Kaker ; Kakar Tribe ; Kakar
Afghanistan,Kandahar Provincial Council,Group,Kandahar Province,BOT,EOT,Kandahar Provincial Council
Afghanistan,Kangara Afghanistan National Party,Group,(National) Minor Party (Afghanistan),BOT,EOT,Kangara Afghanistan National Party
Afghanistan,Karim Khalili,Individual,Executive Office (Afghanistan),12/22/2001,12/6/2004,K. Khalili ; Abdul Karim Khalili ; K Khalili ; Karim Khalili ; Mohammad Karim Khalili
Afghanistan,Karim Khalili,Individual,Executive Office (Afghanistan),12/7/2004,EOT,K. Khalili ; Abdul Karim Khalili ; K Khalili ; Karim Khalili ; Mohammad Karim Khalili
Afghanistan,Karim Khalili,Individual,Hezbe Wahdat,1/1/1989,EOT,K. Khalili ; Abdul Karim Khalili ; K Khalili ; Karim Khalili ; Mohammad Karim Khalili
Afghanistan,Khabar Nigar,Group,Print News (Afghanistan),BOT,EOT,Khabar Nigar
Afghanistan,Khadamat-e Etela'at-e Dawlati,Group,Intelligence Ministry (Afghanistan),10/7/2001,EOT,Government Intelligence Agency ; KHAD ; Khadamat-E Etela'At-E Dawlati
Afghanistan,Khadamat-e Etela'at-e Dawlati,Group,Northern Alliance,BOT,10/6/2001,Government Intelligence Agency ; KHAD ; Khadamat-E Etela'At-E Dawlati
Afghanistan,Khalid Pashtoon,Individual,House of the People,12/7/2005,EOT,K. Pashtoon1 ; Khalid Pashtoon1 ; K Pashtoon1
Afghanistan,Khalid Pashtoon,Individual,Internal Security Committee,12/7/2005,EOT,K. Pashtoon1 ; Khalid Pashtoon1 ; K Pashtoon1
Afghanistan,Khalid Pashtoon,Individual,Pashtun,BOT,EOT,K. Pashtoon1 ; Khalid Pashtoon1 ; K Pashtoon1
Afghanistan,Khirullah Said Wali Khairkhwa,Individual,Interior / Home Ministry (Afghanistan),BOT,10/6/2001,K Khairkhwa ; K. S. W. Khairkhwa ; K S W Khairkhwa ; K. Khairkhwa ; Khirullah Khairkhwa ; Khirullah Said Wali Khairkhwa
Afghanistan,Khirullah Said Wali Khairkhwa,Individual,Provincial (Herat Province),BOT,10/6/2001,K Khairkhwa ; K. S. W. Khairkhwa ; K S W Khairkhwa ; K. Khairkhwa ; Khirullah Khairkhwa ; Khirullah Said Wali Khairkhwa
Afghanistan,Khirullah Said Wali Khairkhwa,Individual,Taliban,BOT,EOT,K Khairkhwa ; K. S. W. Khairkhwa ; K S W Khairkhwa ; K. Khairkhwa ; Khirullah Khairkhwa ; Khirullah Said Wali Khairkhwa
Afghanistan,Khuddamul Furqan,Group,(National) Major Party (Afghanistan),BOT,EOT,Khuddamul Furqan
Afghanistan,Khuddamul Furqan,Group,Fundamentalist,BOT,EOT,Khuddamul Furqan
Afghanistan,Khyal Mohammad Mohammad Khan,Individual,House of the People,12/7/2005,EOT,K Khan ; Khyal Khan ; Khyal Mohammad Mohammad Khan ; K M M Khan ; K. M. M. Khan ; K. Khan
Afghanistan,Khyal Mohammad Mohammad Khan,Individual,Pashtun,BOT,EOT,K Khan ; Khyal Khan ; Khyal Mohammad Mohammad Khan ; K M M Khan ; K. M. M. Khan ; K. Khan
Afghanistan,Kuchi,Group,National Ethnic (Afghanistan),BOT,EOT,Kuchi
Afghanistan,Kuchi,Group,Pashtun,BOT,EOT,Kuchi
Afghanistan,Lutfullah Mashal,Individual,Elite (Afghanistan),BOT,EOT,Lutfullah Mashal ; L. Mashal ; L Mashal
Afghanistan,Lutfullah Mashal,Individual,Laghman Province,4/1/2008,EOT,Lutfullah Mashal ; L. Mashal ; L Mashal
Afghanistan,Lutfullah Mashal,Individual,Ministry of the Interior,1/1/2003,12/31/2005,Lutfullah Mashal ; L. Mashal ; L Mashal
Afghanistan,Maktab al-Khidamat,Group,Fundamentalist,1/1/1984,11/24/1989,MAK ; Afghan Services Bureau ; Maktab Al-Khidamat ; Maktab KhadamÄÅt Al-MujÄÅhidÄ«n Al-'Arab
Afghanistan,Maktab al-Khidamat,Group,International Insurgents (Afghanistan),1/1/1984,11/24/1989,MAK ; Afghan Services Bureau ; Maktab Al-Khidamat ; Maktab KhadamÄÅt Al-MujÄÅhidÄ«n Al-'Arab
Afghanistan,Malalai Joya,Individual,House of the People,12/7/2005,3/1/2007,M Joya ; Malalai Joya ; M. Joya
Afghanistan,Malalai Joya,Individual,Human Rights NGOs (Afghanistan),3/2/2007,EOT,M Joya ; Malalai Joya ; M. Joya
Afghanistan,Malalai Shinwari,Individual,House of the People,12/7/2005,EOT,M Shinwari ; Malalai Shinwari ; M. Shinwari
Afghanistan,Malalai Shinwari,Individual,News (Afghanistan),BOT,12/6/2005,M Shinwari ; Malalai Shinwari ; M. Shinwari
Afghanistan,Malali Ishaqzai,Individual,House of the People,12/7/2005,EOT,Malali Ishaqzai ; M Ishaqzai ; M. Ishaqzai
Afghanistan,Malik Gulsa Khan,Individual,Mehsud Tribe (Social Group),BOT,EOT,M. G. Khan ; Malik Gulsa Khan ; M G Khan
Afghanistan,Malik Jan Khan,Individual,Mehsud Tribe (Social Group),BOT,EOT,M. J. Khan ; M J Khan ; Malik Jan Khan
Afghanistan,Martyrs and Refugees Department,Group,Women / Children / Social / Welfare / Development / Religion Ministry (Afghanistan),BOT,EOT,Martyrs And Refugees Department
Afghanistan,Masood Khalili,Individual,Jamiat-e Islami,BOT,EOT,M. Khalili ; M Khalili ; Masood Khalili ; Massoud Khalili
Afghanistan,Masood Khalili,Individual,Ministry of Foreign Affairs,1/1/2001,EOT,M. Khalili ; M Khalili ; Masood Khalili ; Massoud Khalili
Afghanistan,Masood Khalili,Individual,Sufi,BOT,EOT,M. Khalili ; M Khalili ; Masood Khalili ; Massoud Khalili
Afghanistan,Massouda Jalal,Individual,Elite (Afghanistan),1/5/1962,EOT,Masouda Jalal ; M Jalal ; M. Jalal ; Massouda Jalal
Afghanistan,Massouda Jalal,Individual,Ministry of Women's Affairs,10/1/2004,7/31/2006,Masouda Jalal ; M Jalal ; M. Jalal ; Massouda Jalal
Afghanistan,Massouda Jalal,Individual,Tajik,BOT,EOT,Masouda Jalal ; M Jalal ; M. Jalal ; Massouda Jalal
Afghanistan,Massouda Jalal,Individual,World Food Program,1/1/1997,1/1/2001,Masouda Jalal ; M Jalal ; M. Jalal ; Massouda Jalal
Afghanistan,Maulana Samiul Haq,Individual,Jamiat Ulema-i-Islam,BOT,EOT,Moulana Sami-Ul Haq ; Maulana Sami-Ul-Haq ; Sami-Ul Haq ; Samiul Haq ; Sami Ul Haq ; Maulana Sami Ul Haq ; Mulana Sami-Ul-Haq ; Maulana Samiul Haq ; Maulana Sami-Ul-Haque ; Maulana Sami-Ul Haq
Afghanistan,Maulana Samiul Haq,Individual,National Religious (Taliban),BOT,EOT,Moulana Sami-Ul Haq ; Maulana Sami-Ul-Haq ; Sami-Ul Haq ; Samiul Haq ; Sami Ul Haq ; Maulana Sami Ul Haq ; Mulana Sami-Ul-Haq ; Maulana Samiul Haq ; Maulana Sami-Ul-Haque ; Maulana Sami-Ul Haq
Afghanistan,Maulana Yousaf Shah,Individual,Media (Taliban),BOT,EOT,Maulana Yousaf Shah ; Maulana Yusuf Shah ; Maulana Yousuf Shah
Afghanistan,Mawlawi Abdul Kabir,Individual,Elite (Afghanistan),BOT,EOT,Maulavi Mohammed Abdul Kabir ; Mawlawi Abdul Kabir ; Abdul Kabir
Afghanistan,Mawlawi Abdul Kabir,Individual,Executive (Afghanistan),4/16/2001,11/13/2001,Maulavi Mohammed Abdul Kabir ; Mawlawi Abdul Kabir ; Abdul Kabir
Afghanistan,Mawlawi Abdul Kabir,Individual,Taliban,BOT,EOT,Maulavi Mohammed Abdul Kabir ; Mawlawi Abdul Kabir ; Abdul Kabir
Afghanistan,Mir Alam Khan,Individual,Provincial Divisions (Afghanistan),6/1/2005,EOT,M A Khan ; M. A. Khan ; Mir Alam Khan ; Mir Khan
Afghanistan,Mir Mohammad Amin Farhang,Individual,Cabinet (Afghanistan),12/22/2001,EOT,M Farhang ; Mir Mohammad Amin Farhang ; Mir Farhang ; M. M. A. Farhang ; M. Farhang ; M M A Farhang
Afghanistan,Mir Mohammad Amin Farhang,Individual,Elite (Afghanistan),BOT,EOT,M Farhang ; Mir Mohammad Amin Farhang ; Mir Farhang ; M. M. A. Farhang ; M. Farhang ; M M A Farhang
Afghanistan,Mir Mohammad Amin Farhang,Individual,Ministry for Commerce and Industry,1/2/2008,12/20/2008,M Farhang ; Mir Mohammad Amin Farhang ; Mir Farhang ; M. M. A. Farhang ; M. Farhang ; M M A Farhang
Afghanistan,Mir Mohammad Amin Farhang,Individual,Ministry of Reconstruction,12/22/2001,1/1/2008,M Farhang ; Mir Mohammad Amin Farhang ; Mir Farhang ; M. M. A. Farhang ; M. Farhang ; M M A Farhang
Afghanistan,Mirwais Sadeq,Individual,Cabinet (Afghanistan),6/21/2002,3/21/2004,Mirwais Sadeq ; Mohammad Mirwais Sadeq ; M Sadeq ; M. Sadeq ; Mirwais Sadiq
Afghanistan,Mirwais Sadeq,Individual,Elite (Afghanistan),BOT,3/21/2004,Mirwais Sadeq ; Mohammad Mirwais Sadeq ; M Sadeq ; M. Sadeq ; Mirwais Sadiq
Afghanistan,Mirwais Sadeq,Individual,Ministry of Civil Aviation and Tourism,6/21/2002,3/21/2004,Mirwais Sadeq ; Mohammad Mirwais Sadeq ; M Sadeq ; M. Sadeq ; Mirwais Sadiq
Afghanistan,Mirwais Yasini,Individual,Counter-Narcotics Department,1/1/2002,12/6/2005,M. Yasini ; Mirwais Yasini ; M Yasini
Afghanistan,Mirwais Yasini,Individual,House of the People,12/7/2005,EOT,M. Yasini ; Mirwais Yasini ; M Yasini
Afghanistan,Mirwais Yasini,Individual,Human Rights NGOs (Afghanistan),BOT,12/31/2001,M. Yasini ; Mirwais Yasini ; M Yasini
Afghanistan,Mohamad Hanif Atmar,Individual,Cabinet (Afghanistan),8/1/2002,6/1/2005,Mohamad Atmar ; M. Atmar ; M Atmar ; Mohamad Hanif Atmar ; Hanif Atmar ; M H Atmar ; M. H. Atmar
Afghanistan,Mohamad Hanif Atmar,Individual,Cabinet (Afghanistan),5/2/2006,6/6/2010,Mohamad Atmar ; M. Atmar ; M Atmar ; Mohamad Hanif Atmar ; Hanif Atmar ; M H Atmar ; M. H. Atmar
Afghanistan,Mohamad Hanif Atmar,Individual,Ministry of Education,5/2/2006,10/10/2008,Mohamad Atmar ; M. Atmar ; M Atmar ; Mohamad Hanif Atmar ; Hanif Atmar ; M H Atmar ; M. H. Atmar
Afghanistan,Mohamad Hanif Atmar,Individual,Ministry of Rural Rehabilitation and Development,8/1/2002,6/1/2005,Mohamad Atmar ; M. Atmar ; M Atmar ; Mohamad Hanif Atmar ; Hanif Atmar ; M H Atmar ; M. H. Atmar
Afghanistan,Mohamad Hanif Atmar,Individual,Ministry of the Interior,10/11/2008,6/6/2010,Mohamad Atmar ; M. Atmar ; M Atmar ; Mohamad Hanif Atmar ; Hanif Atmar ; M H Atmar ; M. H. Atmar
Afghanistan,Mohamad Hanif Atmar,Individual,Pashtun,BOT,EOT,Mohamad Atmar ; M. Atmar ; M Atmar ; Mohamad Hanif Atmar ; Hanif Atmar ; M H Atmar ; M. H. Atmar
Afghanistan,Mohammad Ali Ahmadi,Individual,Provincial (Afghanistan),BOT,EOT,Mohammad Ali Ahmad ; Mohammad Ali Ahmadi ; Muhammad Ali Ahmad
Afghanistan,Mohammad Ali Jalali,Individual,(National) Minor Party (Afghanistan),1/1/2001,EOT,Muhammad Ali Jalali ; M. Jalali ; Mohammad Ali Jalali ; M A Jalali ; M Jalali ; Mohammad Jalali ; M. A. Jalali
Afghanistan,Mohammad Ali Jalali,Individual,Paktika Province,1/1/2001,12/31/2005,Muhammad Ali Jalali ; M. Jalali ; Mohammad Ali Jalali ; M A Jalali ; M Jalali ; Mohammad Jalali ; M. A. Jalali
Afghanistan,Mohammad Arif Noorzai,Individual,House of the People,12/7/2005,EOT,M A Noorzai ; M. Noorzai ; M. A. Noorzai ; Mohammad Noorzai ; Mohammad Arif Noorzai ; M Noorzai
Afghanistan,Mohammad Arif Noorzai,Individual,Noorzai (Ethnic Group),12/7/2005,EOT,M A Noorzai ; M. Noorzai ; M. A. Noorzai ; Mohammad Noorzai ; Mohammad Arif Noorzai ; M Noorzai
Afghanistan,Mohammad Arif Noorzai,Individual,Noorzai (Social Group),BOT,12/6/2005,M A Noorzai ; M. Noorzai ; M. A. Noorzai ; Mohammad Noorzai ; Mohammad Arif Noorzai ; M Noorzai
Afghanistan,Mohammad Aslam Watanjar,Individual,Exiles (Afghanistan),4/16/1992,11/24/2000,Mohammad Aslam Watanjar ; Mohammad Watanjar
Afghanistan,Mohammad Aslam Watanjar,Individual,Government (Afghanistan),7/8/1978,11/14/1988,Mohammad Aslam Watanjar ; Mohammad Watanjar
Afghanistan,Mohammad Aslam Watanjar,Individual,Ministry of Defense,3/6/1990,4/15/1992,Mohammad Aslam Watanjar ; Mohammad Watanjar
Afghanistan,Mohammad Aslam Watanjar,Individual,Ministry of the Interior,11/15/1988,3/6/1990,Mohammad Aslam Watanjar ; Mohammad Watanjar
Afghanistan,Mohammad Azam Dadfar,Individual,Cabinet (Afghanistan),1/1/2006,12/31/2008,Mohammad Azam Dadfar ; M. Dadfar ; M Dadfar ; Mohammad Dadfar ; M. A. Dadfar ; M A Dadfar
Afghanistan,Mohammad Azam Dadfar,Individual,International Federation of Red Cross and Red Crescent Societies,1/1/1992,12/31/1996,Mohammad Azam Dadfar ; M. Dadfar ; M Dadfar ; Mohammad Dadfar ; M. A. Dadfar ; M A Dadfar
Afghanistan,Mohammad Azam Dadfar,Individual,Ministry of Higher Education,1/1/2006,12/31/2008,Mohammad Azam Dadfar ; M. Dadfar ; M Dadfar ; Mohammad Dadfar ; M. A. Dadfar ; M A Dadfar
Afghanistan,Mohammad Daoud,Individual,Elite (Afghanistan),1/1/2007,EOT,M Daoud ; M. Daoud ; Mohammad Daoud
Afghanistan,Mohammad Daoud,Individual,Helmand Province,12/1/2005,12/31/2006,M Daoud ; M. Daoud ; Mohammad Daoud
Afghanistan,Mohammad Daoud,Individual,National Security Council,1/1/2002,12/31/2004,M Daoud ; M. Daoud ; Mohammad Daoud
Afghanistan,Mohammad Daud Sultanzoy,Individual,Ghilzai,BOT,EOT,Mohammad Sultanzoy ; M. D. Sultanzoy ; Mohammad Daud Sultanzoy ; M Sultanzoy ; M. Sultanzoy ; M D Sultanzoy
Afghanistan,Mohammad Daud Sultanzoy,Individual,House of the People,12/7/2005,EOT,Mohammad Sultanzoy ; M. D. Sultanzoy ; Mohammad Daud Sultanzoy ; M Sultanzoy ; M. Sultanzoy ; M D Sultanzoy
Afghanistan,Mohammad Habeel,Individual,Northern Alliance,BOT,EOT,Mohammad Habil ; Mohammad Habeel ; M Habil ; M Habeel ; M. Habil ; M. Habeel
Afghanistan,Mohammad Hanif Balkhi,Individual,Ministry of Hajj and Religious Affairs,12/22/2001,6/30/2002,Mohammad Hanif Balkhi ; Mohammad Balkhi
Afghanistan,Mohammad Hasan Akhond,Individual,Foreign Ministry (Afghanistan),BOT,10/6/2001,M Akhond ; M. H. Akhond ; Mohammad Hasan Akhond ; M. Akhond ; M H Akhond ; Mohammad Akhond ; Mohammad Hasan Akhund
Afghanistan,Mohammad Hasan Akhond,Individual,Provincial (Afghanistan),BOT,10/6/2001,M Akhond ; M. H. Akhond ; Mohammad Hasan Akhond ; M. Akhond ; M H Akhond ; Mohammad Akhond ; Mohammad Hasan Akhund
Afghanistan,Mohammad Hasan Akhond,Individual,Taliban,BOT,EOT,M Akhond ; M. H. Akhond ; Mohammad Hasan Akhond ; M. Akhond ; M H Akhond ; Mohammad Akhond ; Mohammad Hasan Akhund
Afghanistan,Mohammad Hassan Sharq,Individual,Elite (Afghanistan),BOT,EOT,Mohammad Hassan Sharq ; Mohammad Hasan Sharq
Afghanistan,Mohammad Hassan Sharq,Individual,Executive Office (Afghanistan),5/26/1988,2/21/1989,Mohammad Hassan Sharq ; Mohammad Hasan Sharq
Afghanistan,Mohammad Hewazali Mazloom,Individual,Provincial Divisions (Afghanistan),BOT,EOT,M. Mazloom ; M H Mazloom ; Mohammad Hewazali Mazloom ; M Mazloom ; M. H. Mazloom ; Mohammad Mazloom
Afghanistan,Mohammad Ismail Qasimyar,Individual,High Peace Council,BOT,EOT,M. Qasimyar ; M Qasimyar ; Mohammad Qasimyar ; M I Qasimyar ; Mohammad Ismail Qasimyar ; M. I. Qasimyar ; Mohammad Ismail Qasemyar ; Mohammad Esmail Qasimyar ; Mohammad Esmail Qasemyar
Afghanistan,Mohammad Mohaqiq,Individual,Executive Office (Afghanistan),10/7/2001,12/30/2002,Hajji Mohaqiq ; H M Mohaqiq ; H. M. Mohaqiq ; Haji Mohammad Mohaqeq ; H. Mohaqiq ; H Mohaqiq ; Mohaqeq ; Mohammad Mohaqiq
Afghanistan,Mohammad Mohaqiq,Individual,Executive Office (Afghanistan),10/13/2014,EOT,Hajji Mohaqiq ; H M Mohaqiq ; H. M. Mohaqiq ; Haji Mohammad Mohaqeq ; H. Mohaqiq ; H Mohaqiq ; Mohaqeq ; Mohammad Mohaqiq
Afghanistan,Mohammad Mohaqiq,Individual,House of the People,1/1/2005,EOT,Hajji Mohaqiq ; H M Mohaqiq ; H. M. Mohaqiq ; Haji Mohammad Mohaqeq ; H. Mohaqiq ; H Mohaqiq ; Mohaqeq ; Mohammad Mohaqiq
Afghanistan,Mohammad Mohaqiq,Individual,Northern Alliance,BOT,10/6/2001,Hajji Mohaqiq ; H M Mohaqiq ; H. M. Mohaqiq ; Haji Mohammad Mohaqeq ; H. Mohaqiq ; H Mohaqiq ; Mohaqeq ; Mohammad Mohaqiq
Afghanistan,Mohammad Mohaqiq,Individual,People's Islamic Unity Party of Afghanistan,1/1/2005,EOT,Hajji Mohaqiq ; H M Mohaqiq ; H. M. Mohaqiq ; Haji Mohammad Mohaqeq ; H. Mohaqiq ; H Mohaqiq ; Mohaqeq ; Mohammad Mohaqiq
Afghanistan,Mohammad Musa Shafiq,Individual,Elite (Afghanistan),1/1/1950,12/12/1972,Mohammad Musa Shafiq ; Musa Shafiq
Afghanistan,Mohammad Musa Shafiq,Individual,Elite (Afghanistan),7/17/1973,1/1/1979,Mohammad Musa Shafiq ; Musa Shafiq
Afghanistan,Mohammad Musa Shafiq,Individual,Executive Office (Afghanistan),12/12/1972,7/17/1973,Mohammad Musa Shafiq ; Musa Shafiq
Afghanistan,Mohammad Nabi Azimi,Individual,Elite (Afghanistan),BOT,EOT,Mohammad Nabi Azimi
Afghanistan,Mohammad Nabi Azimi,Individual,Pashtun,BOT,EOT,Mohammad Nabi Azimi
Afghanistan,Mohammad Nabi Mullahkhel,Individual,Provincial Divisions (Afghanistan),1/6/2005,EOT,M N Mullahkhel ; Mohammad Nabi Mullahkhel ; M. Mullahkhel ; Mohammad Mullahkhel ; M. N. Mullahkhel ; M Mullahkhel
Afghanistan,Mohammad Nader Fahimi,Individual,Bamyan Province,1/1/2003,EOT,M Fahimi ; General Mohammad Nader Fahimi ; Maj-Gen Mohammad Nader Fahimi ; M N Fahimi ; M. N. Fahimi ; M. Fahimi ; Mohammad Nader Fahimi ; Mohammad Fahimi
Afghanistan,Mohammad Najibullah,Individual,Elite (Afghanistan),BOT,EOT,Mohammad Najibullah ; Muhammad Najibullah ; President Najibullah ; Muhammed Najibullah ; Ahmadzai Najibullah ; Mohammed Najibullah ; Mohammad Najib
Afghanistan,Mohammad Najibullah,Individual,Executive Office (Afghanistan),11/30/1987,4/16/1992,Mohammad Najibullah ; Muhammad Najibullah ; President Najibullah ; Muhammed Najibullah ; Ahmadzai Najibullah ; Mohammed Najibullah ; Mohammad Najib
Afghanistan,Mohammad Nur Ahmad Etemadi,Individual,Elite (Afghanistan),1/1/1939,11/1/1967,Mohammad Nur Ahmad Etemadi ; Nur Ahmad Etemadi
Afghanistan,Mohammad Nur Ahmad Etemadi,Individual,Elite (Afghanistan),6/9/1971,1/1/1979,Mohammad Nur Ahmad Etemadi ; Nur Ahmad Etemadi
Afghanistan,Mohammad Nur Ahmad Etemadi,Individual,Executive Office (Afghanistan),11/1/1967,6/9/1971,Mohammad Nur Ahmad Etemadi ; Nur Ahmad Etemadi
Afghanistan,Mohammad Omar Daudzai,Individual,Elite (Afghanistan),10/12/1957,EOT,Mohammad Daudzai ; Mohammad Omar Daudzai ; Omar Daudzai
Afghanistan,Mohammad Omar Daudzai,Individual,Executive Office (Afghanistan),1/1/2003,12/31/2004,Mohammad Daudzai ; Mohammad Omar Daudzai ; Omar Daudzai
Afghanistan,Mohammad Omar Daudzai,Individual,Executive Office (Afghanistan),1/1/2007,EOT,Mohammad Daudzai ; Mohammad Omar Daudzai ; Omar Daudzai
Afghanistan,Mohammad Omar Daudzai,Individual,Hizb-e Islami,BOT,EOT,Mohammad Daudzai ; Mohammad Omar Daudzai ; Omar Daudzai
Afghanistan,Mohammad Omar Daudzai,Individual,Ministry of Foreign Affairs,1/1/2005,12/31/2006,Mohammad Daudzai ; Mohammad Omar Daudzai ; Omar Daudzai
Afghanistan,Mohammad Omar Daudzai,Individual,Ministry of the Interior,9/1/2013,EOT,Mohammad Daudzai ; Mohammad Omar Daudzai ; Omar Daudzai
Afghanistan,Mohammad Omar Daudzai,Individual,United Nations,1/1/1996,12/31/2002,Mohammad Daudzai ; Mohammad Omar Daudzai ; Omar Daudzai
Afghanistan,Mohammad Rabbani,Individual,Elite (Afghanistan),9/27/1995,10/21/2001,Mohammad Rabbani ; Mohammad Rabbani Akhund ; Mullah Mohammad Rabbani ; Muhammad Rabbani ; Mohamed Rabbani
Afghanistan,Mohammad Rabbani,Individual,Executive Office (Afghanistan),9/27/1996,4/16/2001,Mohammad Rabbani ; Mohammad Rabbani Akhund ; Mullah Mohammad Rabbani ; Muhammad Rabbani ; Mohamed Rabbani
